# DiversMap 統合地点データ
# フォーマット: id,name,category,subcategory,district,postal_code,address,phone,hours,access,website_url,description,tags,source,lat,lng
#
# category: transit / hazard / accessible / food / tourism / shopping / medical / other
# tags: | 区切りのタグ（バリアフリー設備・店舗特徴など）
# lat/lng: 省略可（空欄でマップに表示しない）
#
# 追加・修正はこのファイルを直接編集してください（再ビルド不要）
# 既存施設データを更新する場合は dart run tool/migrate_to_places.dart を再実行
id,name,category,subcategory,district,postal_code,address,phone,hours,access,website_url,description,tags,source,lat,lng
bf_0155,月隈会館,accessible,官公庁舎・公共施設,博多区,812-0858,福岡市博多区月隈６－２３－１７,092-504-1624,,西鉄立花寺バス停から徒歩10分,,福岡空港の航空機騒音対策として設置された施設であり、航空機の騒音に伴う障害の緩和に資するため、地域住民が行う学習、集会、休養等の活動のための施設です。 ＡＥＤを設置しています。,車いす貸出|筆談対応|全館禁煙,市データ,33.569016,130.469376
bf_0156,月隈公民館,accessible,官公庁舎・公共施設,博多区,812-0858,福岡市博多区月隈３丁目２７－３,092-503-4106,,西鉄月隈バス停から徒歩約5分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.572655,130.465118
bf_0157,堤丘公民館,accessible,官公庁舎・公共施設,城南区,814-0151,福岡市城南区堤１丁目２０－２,092-861-4821,,西鉄バス 下堤バス停から徒歩約１分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|全館禁煙,市データ,33.547276,130.380264
bf_0158,堤公民館,accessible,官公庁舎・公共施設,城南区,814-0153,福岡市城南区樋井川７丁目２１－１,092-863-5533,,西鉄バス 東油山バス停から徒歩約４分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、和室、研修室、児童等集会室、地域団体室）,エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|文字案内|筆談対応|屋内のおむつ交換スペース|トイレのおむつ交換スペース|ベビーチェア|キッズルーム|温水洗浄便座|全館禁煙,市データ,33.539082,130.383438
bf_0159,鶴田公民館,accessible,官公庁舎・公共施設,南区,811-1352,福岡市南区鶴田４丁目５１－３０,092-566-2593,,西鉄バス 福岡海星女子学院前バス停から徒歩約３分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,エレベーター|バリアフリートイレ|段差無し|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.529415,130.410904
bf_0160,デイサービス やぐらもん,accessible,福祉,博多区,812-0038,福岡市博多区祇園２－１８,092-262-9333,,西鉄祇園町バス停から徒歩2分,http://www.day-yaguramon.net,,車いす貸出|介添えサービス|段差無し|文字案内|筆談対応|温水洗浄便座|全館禁煙,市データ,33.591923,130.412338
bf_0161,照葉北公民館・老人いこいの家,accessible,官公庁舎・公共施設,東区,813-0017,福岡市東区香椎照葉７丁目５番２号,092-410-6071,,アイランドシティ中央公園前バス停から徒歩３分,,・公民館（講堂、学習室、児童等集会室、和室、地域団体室、研修室、事務室） ・老人いこいの家,エレベーター|バリアフリートイレ|インターフォンの設置|段差無し|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|点字案内|トイレのおむつ交換スペース|ベビーチェア|オストメイト対応設備|温水洗浄便座|駐車場|洋式トイレ|自動ドア|全館禁煙,市データ,33.672115,130.418472
bf_0162,照葉公民館,accessible,官公庁舎・公共施設,東区,813-0017,福岡市東区香椎照葉二丁目２－１２,092-674-3101,,西鉄バス 照葉小中学校前バス停から徒歩3分,http://teriha.net/?author=5,・公民館（講堂、学習室、研修室、地域団体室、和室、児童等集会室、事務室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|キッズルーム|温水洗浄便座|全館禁煙,市データ,33.668137,130.423645
bf_0163,照葉はばたき公民館・老人いこいの家,accessible,官公庁舎・公共施設,東区,813-0017,福岡市東区香椎照葉六丁目５番４５号,092-405-1535,,,,・公民館（講堂、学習室、児童等集会室、和室、地域団体室、研修室、事務室） ・老人いこいの家,バリアフリートイレ|インターフォンの設置|段差無し|乗り降りしやすい駐車場|点字案内|トイレのおむつ交換スペース|ベビーチェア|ベビーベッド|オストメイト対応設備|温水洗浄便座|駐車場|洋式トイレ|自動ドア|全館禁煙,市データ,33.669926,130.416138
bf_0164,福岡市地下鉄 天神駅,accessible,公共交通機関,中央区,810-0001,福岡市中央区天神二丁目,092-741-7800,地下鉄営業時間内,,https://subway.city.fukuoka.lg.jp/eki/stations/tenjin.php,駅務室にＡＥＤがあります。,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|文字案内|筆談対応|点字（誘導）ブロック|点字案内|音声案内|点字・音声案内ATM|ほじょ犬の同伴可能|トイレのおむつ交換スペース|ベビーチェア|授乳室|お子さま、お子さま連れの方への割引|公衆電話|障がいのある方、高齢者の方への割引|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|洋式トイレ|全館禁煙,市データ,33.58939,130.398041
bf_0165,福岡市地下鉄 天神南駅,accessible,公共交通機関,中央区,810-0004,福岡市中央区渡辺通五丁目,092-715-7800,地下鉄営業時間内,,https://subway.city.fukuoka.lg.jp/eki/stations/tenjinminami.php,駅務室にＡＥＤがあります。,車いす貸出|車いす対応ATM|車いす対応公衆電話|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|文字案内|筆談対応|点字（誘導）ブロック|点字案内|音声案内|点字・音声案内ATM|ほじょ犬の同伴可能|トイレのおむつ交換スペース|ベビーチェア|お子さま、お子さま連れの方への割引|公衆電話|障がいのある方、高齢者の方への割引|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|洋式トイレ|全館禁煙,市データ,33.587524,130.403595
bf_0166,東光会館,accessible,官公庁舎・公共施設,博多区,812-0008,福岡市博多区東光２－２０－１０,092-473-7432,,西鉄東比恵バス停から徒歩6分 西鉄東光２丁目バス停から徒歩6分,,福岡空港の航空機騒音対策として設置された施設であり、航空機の騒音に伴う障害の緩和に資するため、地域住民が行う学習、集会、休養等の活動のための施設です。 ＡＥＤを設置しています。,筆談対応|温水洗浄便座|全館禁煙,市データ,33.594463,130.429016
bf_0167,東光公民館,accessible,官公庁舎・公共施設,博多区,812-0007,福岡市博多区東比恵２丁目２１－２２,092-411-7792,,市営地下鉄東比恵駅（7番出口）から徒歩６分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|バリアフリートイレ|段差無し|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|オストメイト対応設備|温水洗浄便座|全館禁煙,市データ,33.59206,130.432434
bf_0168,福岡市地下鉄 唐人町駅,accessible,公共交通機関,中央区,810-0063,福岡市中央区唐人町一丁目,092-881-7800,地下鉄営業時間内,,https://subway.city.fukuoka.lg.jp/eki/stations/tojinmachi.php,駅務室にＡＥＤがあります。,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|文字案内|筆談対応|点字（誘導）ブロック|点字案内|音声案内|ほじょ犬の同伴可能|トイレのおむつ交換スペース|ベビーチェア|お子さま、お子さま連れの方への割引|公衆電話|障がいのある方、高齢者の方への割引|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|洋式トイレ|全館禁煙,市データ,33.590839,130.370819
bf_0169,当仁公民館,accessible,官公庁舎・公共施設,中央区,810-0063,福岡市中央区唐人町３丁目１－１１,092-751-6824,,福岡市地下鉄唐人町駅から徒歩約5分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.591911,130.371552
bf_0170,戸切人権のまちづくり館,accessible,官公庁舎・公共施設,西区,819-0032,福岡市西区戸切３－１７－３３,092-811-0497,,市営地下鉄 橋本駅から徒歩15分,,,エレベーター|バリアフリートイレ|段差無し|点字（誘導）ブロック|屋内のおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.553272,130.31543
bf_0171,鳥飼公民館,accessible,官公庁舎・公共施設,城南区,814-0103,福岡市城南区鳥飼４丁目１３－１,092-821-5227,,西鉄バス 鳥飼五丁目バス停から徒歩約５分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,エレベーター|バリアフリートイレ|段差無し|乗り降りしやすい駐車場|点字（誘導）ブロック|親子トイレ|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|全館禁煙,市データ,33.578735,130.366608
bf_0172,長丘公民館,accessible,官公庁舎・公共施設,南区,815-0075,福岡市南区長丘２丁目２２－２３,092-511-0456,,西鉄バス 長丘一丁目バス停から徒歩約３分,http://gakushu.city.fukuoka.lg.jp/center/,公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|筆談対応|点字・音声案内自動販売機|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.556564,130.396088
